Date,is_bullish,is_bearish,weighted_sentiment,weight,total_vol,avg_sentiment,bull_ratio,bear_ratio,sentiment_spread,sentiment_momentum
2022-09-02,3787,2813,4294.1303,28458.0,28458,0.1508936081242533,0.13307330100498982,0.09884742427436925,0.034225876730620566,-0.030879593415965065
2022-09-03,1913,1280,2075.0936,14001.0,14001,0.14821038497250197,0.13663309763588316,0.09142204128276551,0.045211056353117646,0.01098517962249708
2022-09-04,949,569,843.9293,6194.0,6194,0.1362494833710042,0.15321278656764611,0.09186309331611237,0.06134969325153375,0.016138636898416103
2022-09-11,1421,916,1690.4672,10046.0,10046,0.16827266573760702,0.1414493330678877,0.09118056938084809,0.050268763687039614,-0.011080929564494135
2022-09-12,4390,2336,5159.1759,28229.0,28229,0.1827615537213504,0.1555138332920047,0.08275178008431046,0.07276205320769423,0.022493289520654616
2022-09-13,4736,2635,4171.563,29926.0,29926,0.13939594332687297,0.15825703401724253,0.08805052462741429,0.07020650938982824,-0.0025555438178659906
2022-09-14,4937,3338,5370.5717,34696.0,34696,0.1547893618860964,0.14229305971869957,0.09620705556836523,0.04608600415033434,-0.024120505239493897
2022-10-09,1648,659,1764.0359,9500.0,9500,0.18568798947368423,0.1734736842105263,0.06936842105263158,0.10410526315789473,0.058019259007560386
2022-10-10,4546,1943,4249.2119999999995,25060.0,25060,0.16956153232242616,0.18140462889066242,0.0775339185953711,0.10387071029529131,-0.00023455286260341823
2022-10-11,3928,1953,4193.7022,25675.0,25675,0.16333796299902628,0.15298928919182084,0.07606621226874391,0.07692307692307693,-0.026947633372214383
2022-10-12,3684,1857,4271.7408,27472.0,27472,0.15549435061153172,0.1341001747233547,0.06759609784507863,0.06650407687827607,-0.010419000044800855
2022-10-13,2594,1593,2589.9244,18023.0,18023,0.14370107085390887,0.1439272041280586,0.08838706097763968,0.055540143150418914,-0.010963933727857159
2022-10-14,1897,1127,2129.016,12942.0,12942,0.16450440426518312,0.14657703600679955,0.08708082212950086,0.0594962138772987,0.0039560707268797846
2022-10-15,2966,2194,3749.0172999999995,24323.0,24323,0.15413465855363234,0.12194219463059655,0.0902026888130576,0.031739505817538954,-0.027756708059759744
2022-11-07,2420,1564,2495.4878,15297.0,15297,0.16313576518271555,0.15820095443551024,0.10224226972609009,0.055958684709420156,0.024219178891881202
2022-11-08,2206,1591,875.7271000000001,12403.0,12403,0.07060607111182779,0.1778601951140853,0.12827541723776506,0.049584777876320235,-0.006373906833099921
2022-11-09,5140,2974,2396.3259,24728.0,24728,0.09690738838563571,0.20786153348430927,0.12026852151407312,0.08759301197023615,0.03800823409391592
2022-11-10,2199,1300,1959.3935,13102.0,13102,0.1495491909632117,0.16783697145473975,0.09922149290184705,0.0686154785528927,-0.018977533417343456
2022-11-11,2283,1984,1698.1366,18024.0,18024,0.09421530181979583,0.12666444740346205,0.11007545494895694,0.01658899245450511,-0.05202648609838759
2022-11-13,804,736,677.6373,6347.0,6347,0.10676497557901371,0.12667401922167953,0.11596029620293052,0.01071372301874901,-0.0058752694357561
2022-11-14,1448,1100,1714.6476,13140.0,13140,0.13049068493150684,0.1101978691019787,0.0837138508371385,0.02648401826484019,0.01577029524609118
2022-11-15,3661,2522,3437.9791,30403.0,30403,0.11308025852711903,0.12041574844587705,0.0829523402295826,0.037463408216294444,0.010979389951454255
2022-11-16,4038,3125,4053.5912,35427.0,35427,0.1144209557681994,0.11398086205436532,0.08820955768199396,0.025771304372371365,-0.01169210384392308
2022-11-20,846,781,546.6016,5732.0,5732,0.09535966503838102,0.14759246336357293,0.13625261688764828,0.011339846475924648,-0.014431457896446717
2022-11-21,3348,2648,2551.8518,23671.0,23671,0.10780498500274598,0.1414388914705758,0.11186684128258206,0.029572050187993748,0.0182322037120691
2022-12-24,717,405,1194.1291,6135.0,6135,0.19464207008964957,0.11687041564792176,0.06601466992665037,0.0508557457212714,0.02128369553327765
2022-12-25,2341,1898,2779.879,16744.0,16744,0.1660223960821787,0.1398112756808409,0.11335403726708075,0.026457238413760145,-0.024398507307511252
2022-12-26,93,74,71.4293,582.0,582,0.1227307560137457,0.15979381443298968,0.12714776632302405,0.03264604810996563,0.006188809696205486
2022-12-27,3127,2065,2925.2055,19370.0,19370,0.15101732059886422,0.1614352090862158,0.10660815694372741,0.0548270521424884,0.022181004032522766
2023-01-06,668,525,774.0553,4392.0,4392,0.17624209927140255,0.15209471766848817,0.11953551912568305,0.03255919854280512,-0.02226785359968328
2023-01-07,2987,2639,3376.8361,22570.0,22570,0.14961613203367302,0.13234381922906513,0.11692512184315464,0.015418697385910493,-0.017140501156894625
2023-01-08,750,600,603.7028,4229.0,4229,0.14275308583589502,0.1773468905178529,0.14187751241428234,0.035469378103570565,0.02005068071766007
2023-01-09,5037,3627,4207.8451000000005,29227.0,29227,0.1439711602285558,0.1723406439251377,0.1240975810038663,0.04824306292127141,0.012773684817700845
